sid,sx,sy,eid,ex,ey,num,team,time
124,118.1976646,24.50497586,130,118.1962564,24.50518584,235,1864,16
597,118.1993934,24.48199585,415,118.1981423,24.48120808,1,1876,16
597,118.1993934,24.48199585,415,118.1981423,24.48120808,1,1878,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1882,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1883,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1886,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1887,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1892,16
597,118.1993934,24.48199585,415,118.1981423,24.48120808,1,1895,16
597,118.1993934,24.48199585,415,118.1981423,24.48120808,1,1896,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1901,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1902,16
597,118.1993934,24.48199585,415,118.1981423,24.48120808,1,1903,16
573,118.2029461,24.49119808,254,118.2024083,24.48988401,164,1904,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,199,170,16
391,118.1937282,24.48305447,392,118.193125,24.48200444,201,184,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,187,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,188,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,189,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,190,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,191,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,192,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,100,193,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,100,194,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,352,195,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,352,196,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,352,197,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,352,198,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,215,199,16
181,118.2014151,24.49800378,194,118.2001977,24.49778042,199,223,16
181,118.2014151,24.49800378,194,118.2001977,24.49778042,164,224,16
181,118.2014151,24.49800378,194,118.2001977,24.49778042,235,225,16
390,118.1940636,24.48394469,391,118.1937282,24.48305447,99,228,16
390,118.1940636,24.48394469,391,118.1937282,24.48305447,99,235,16
53,118.1979515,24.51209628,54,118.1974916,24.51334934,352,236,16
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,237,16
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,238,16
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,239,16
53,118.1979515,24.51209628,54,118.1974916,24.51334934,164,240,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,241,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,20,245,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,248,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,249,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,94,250,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,35,251,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,258,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,259,16
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,266,16
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,267,16
199,118.1946976,24.49528905,255,118.1945341,24.49405849,164,268,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,269,16
382,118.1915082,24.48390213,396,118.1907993,24.48244597,235,271,16
50,118.2003003,24.51108935,49,118.1980189,24.51098186,164,275,16
50,118.2003003,24.51108935,49,118.1980189,24.51098186,164,276,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,199,279,16
351,118.1932078,24.48599548,352,118.1948672,24.48532282,100,284,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,199,287,16
351,118.1932078,24.48599548,352,118.1948672,24.48532282,100,289,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,352,290,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,352,292,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,235,297,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,199,300,16
126,118.1952792,24.50575812,33,118.1957203,24.50713071,96,302,16
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,303,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,37,311,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,201,312,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,201,313,16
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,325,16
255,118.1945341,24.49405849,199,118.1946976,24.49528905,138,328,16
240,118.2003091,24.49058137,244,118.198852,24.49087384,96,329,16
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,330,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,201,333,16
238,118.2008087,24.49269072,240,118.2003091,24.49058137,199,344,16
259,118.1945043,24.49211796,255,118.1945341,24.49405849,201,361,16
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,362,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,385,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,386,16
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,387,16
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,388,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,390,16
101,118.2042224,24.50782179,102,118.2043085,24.50694379,126,391,16
304,118.2014941,24.48527326,343,118.2006789,24.4833226,199,397,16
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,413,16
134,118.2008175,24.50381376,132,118.1992743,24.50380704,199,418,16
134,118.2008175,24.50381376,132,118.1992743,24.50380704,199,419,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,434,16
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,436,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,437,16
301,118.2028478,24.48804985,304,118.2014941,24.48527326,161,442,16
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,449,16
73,118.2020638,24.5134641,86,118.2026397,24.51177062,126,452,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,453,16
73,118.2020638,24.5134641,86,118.2026397,24.51177062,126,466,16
384,118.1918336,24.48386186,383,118.192428,24.48524636,235,470,16
384,118.1918336,24.48386186,383,118.192428,24.48524636,109,471,16
255,118.1945341,24.49405849,199,118.1946976,24.49528905,182,476,16
245,118.2039044,24.49036031,251,118.2035872,24.48953466,164,479,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,164,480,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,164,481,16
259,118.1945043,24.49211796,255,118.1945341,24.49405849,201,488,16
259,118.1945043,24.49211796,255,118.1945341,24.49405849,201,489,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,12,490,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,12,491,16
384,118.1918336,24.48386186,383,118.192428,24.48524636,235,501,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,36,504,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,235,505,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,36,507,16
142,118.1958249,24.50185552,152,118.1965815,24.5002015,199,508,16
259,118.1945043,24.49211796,255,118.1945341,24.49405849,23,514,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,164,515,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,520,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,521,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,522,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,523,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,532,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,534,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,136,575,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,136,576,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,162,580,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,162,581,16
362,118.2003233,24.48239022,363,118.1995556,24.48106168,164,593,16
196,118.1988556,24.49614206,204,118.1992565,24.49380775,38,604,16
196,118.1988556,24.49614206,204,118.1992565,24.49380775,38,605,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,685,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,687,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,92,690,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,692,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,199,702,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,703,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,712,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,713,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,714,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,715,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,721,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,199,722,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,723,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,724,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,725,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,727,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,728,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,730,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,731,16
280,118.1938897,24.48882923,279,118.19413,24.4902268,199,734,16
278,118.1964804,24.49125042,277,118.1947334,24.49136427,199,735,16
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,736,16
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,737,16
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,738,16
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,747,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,748,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,199,749,16
382,118.1915082,24.48390213,396,118.1907993,24.48244597,235,751,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,94,774,16
87,118.2023423,24.51144584,48,118.2010099,24.51102113,94,775,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,783,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,784,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,199,792,16
280,118.1938897,24.48882923,283,118.1933238,24.48748071,199,793,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,800,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,801,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,803,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,804,16
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,806,16
297,118.2032897,24.48891166,251,118.2035872,24.48953466,235,809,16
297,118.2032897,24.48891166,251,118.2035872,24.48953466,92,810,16
278,118.1964804,24.49125042,277,118.1947334,24.49136427,163,811,16
157,118.2012388,24.50061944,156,118.1994072,24.50050697,191,812,16
301,118.2028478,24.48804985,304,118.2014941,24.48527326,91,814,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,815,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,816,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,820,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,179,821,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,822,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,823,16
255,118.1945341,24.49405849,259,118.1945043,24.49211796,235,835,16
255,118.1945341,24.49405849,259,118.1945043,24.49211796,144,836,16
301,118.2028478,24.48804985,304,118.2014941,24.48527326,144,837,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,187,840,16
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,841,16
297,118.2032897,24.48891166,251,118.2035872,24.48953466,235,853,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,854,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,855,16
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,859,16
138,118.2041252,24.5026688,118,118.2045291,24.50416993,51,860,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,866,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,869,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,109,870,16
196,118.1988556,24.49614206,204,118.1992565,24.49380775,38,873,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,874,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,875,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,881,16
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,883,16
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,884,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,885,16
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,901,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,902,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,903,16
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,911,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,912,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,913,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,914,16
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,915,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,928,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,73,929,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,73,930,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,931,16
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,932,16
382,118.1915082,24.48390213,396,118.1907993,24.48244597,235,936,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,73,938,16
280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,942,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,989,16
391,118.1937282,24.48305447,392,118.193125,24.48200444,235,992,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,995,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,996,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,997,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,998,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,999,16
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1000,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1008,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1009,16
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1011,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1013,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1014,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1015,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1016,16
382,118.1915082,24.48390213,396,118.1907993,24.48244597,235,1021,16
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,1026,16
382,118.1915082,24.48390213,396,118.1907993,24.48244597,164,1031,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,199,1032,16
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,1033,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1034,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1035,16
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1036,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1059,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1060,16
279,118.19413,24.4902268,280,118.1938897,24.48882923,151,1067,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1069,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1070,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,1076,16
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,1080,16
304,118.2014941,24.48527326,301,118.2028478,24.48804985,17,1082,16
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,1087,16
157,118.2012388,24.50061944,156,118.1994072,24.50050697,199,1088,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1096,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1097,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1099,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1100,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,199,1109,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1113,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1116,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1118,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1119,16
397,118.1907795,24.48161194,384,118.1918336,24.48386186,199,1123,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,1124,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,1125,16
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,1134,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1149,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1150,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1151,16
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1152,16
26,118.1946378,24.51064543,503,118.1933791,24.51140735,14,1163,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1168,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1169,16
49,118.1980189,24.51098186,53,118.1979515,24.51209628,14,1172,16
278,118.1964804,24.49125042,277,118.1947334,24.49136427,199,1173,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,138,1180,16
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1181,16
279,118.19413,24.4902268,280,118.1938897,24.48882923,151,1186,16
304,118.2014941,24.48527326,343,118.2006789,24.4833226,164,1187,16
278,118.1964804,24.49125042,277,118.1947334,24.49136427,163,1189,16
278,118.1964804,24.49125042,277,118.1947334,24.49136427,91,1190,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1194,16
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1195,16
